"","X","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","VictimsPreGF2020Blk","ProtestTotalPreGF","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate","PoliceDeathsRate","BlackVictimsRate","VictimRaceRatio"
"130",707,686832,"Yorba Linda city, California",67725,931,931,16363,47558,6650,1783,914,3927,686832,4,1,0,0,0,0,0,0,3,0,4,25710,0.540603053114092,0.0137467700258398,1,0,0,NA
"131",711,669196,"Santa Maria city, California",106224,1345,1228,5766,60067,1971,451,121,5824,669196,29,6,1,0,1,0,0,0,17,0,29,8309,0.138328866099522,0.0126619219762012,0.913011152416357,9.41406838379274e-06,0,0
"132",712,608758,"Buellton city, California",5082,44,44,943,3672,429,31,63,130,608758,1,1,0,0,0,0,0,0,0,0,1,1466,0.399237472766885,0.00865800865800866,1,0,0,NA
"133",714,669070,"Santa Barbara city, California",91376,1413,1395,18492,64619,8190,2598,2529,8064,669070,59,9,0,0,0,0,0,0,40,0,59,31809,0.492254600040236,0.0154635790579583,0.987261146496815,0,0,NA
"134",724,611040,"Capitola city, California",10121,58,58,1502,7521,815,171,86,737,611040,2,1,0,0,0,0,0,0,1,0,2,2574,0.34224172317511,0.00573065902578797,1,0,0,NA
"135",728,613882,"Clayton city, California",12083,279,279,3150,8307,1117,339,195,761,613882,2,2,0,0,0,0,0,0,0,0,2,4801,0.577946310340677,0.0230902921459902,1,0,0,NA
"136",729,616000,"Concord city, California",129183,4359,4234,23093,92086,7316,1896,1254,7389,616000,18,3,1,0,1,0,0,1,12,0,18,33559,0.364431075299177,0.0337428299389239,0.971323698095894,7.74095662742002e-06,0,0
"137",730,617988,"Danville town, California",44605,499,472,12841,30254,5619,1547,715,2023,617988,9,5,1,0,1,0,0,0,4,0,9,20722,0.684934223573742,0.0111870866494788,0.945891783567134,2.24190113216007e-05,0,0
"138",733,668378,"San Ramon city, California",75648,1767,1753,20049,49811,11611,1545,1967,3390,668378,14,3,0,0,0,0,0,0,8,0,14,35172,0.706109092369155,0.0233581852791878,0.992076966610074,0,0,NA
"139",736,659920,"Redding city, California",91580,1378,1294,10661,63168,3677,1554,350,5231,659920,47,12,9,0,8,0,0,5,22,0,47,16242,0.257123860182371,0.0150469534832933,0.939042089985486,8.73553177549683e-05,0,0
"140",738,657540,"Placerville city, California",10970,99,23,1298,7893,434,168,95,582,657540,8,3,0,0,0,0,0,0,5,0,8,1995,0.252755606233371,0.00902461257976299,0.232323232323232,0,0,NA
"141",742,606798,"Bishop city, California",3745,41,41,587,2916,466,37,32,89,606798,11,2,0,0,0,0,0,0,9,0,11,1122,0.38477366255144,0.0109479305740988,1,0,0,NA
"142",745,645484,"Manteca city, California",79129,3808,3773,6039,51324,2145,246,141,3854,645484,9,4,0,0,0,0,0,0,3,0,9,8571,0.1669978957213,0.0481239495001832,0.990808823529412,0,0,NA
"143",748,668000,"San Jose city, California",1027690,30813,30041,181185,705928,96023,14198,17354,70050,668000,402,76,10,0,10,0,1,7,81,0,402,308760,0.437381715982366,0.0299827769074332,0.974945639827346,9.7305607722173e-06,0,0
"144",750,667000,"San Francisco city, California",874961,45556,44181,241699,695330,107424,35058,19535,51607,667000,560,125,6,3,6,3,0,3,243,0,560,403716,0.580610645305107,0.0520663206702927,0.969817367635438,6.85744850341901e-06,3.4287242517095e-06,0.5
"145",751,669084,"Santa Clara city, California",127721,3780,3616,27318,87902,19653,2054,3589,11515,669084,12,3,2,0,2,0,0,1,5,0,12,52614,0.598552933949171,0.0295957595070505,0.956613756613757,1.56591320143124e-05,0,0
"146",754,637582,"Julian CDP, California",1019,0,0,125,872,40,0,0,22,637582,3,2,0,0,0,0,0,0,0,0,3,165,0.189220183486239,0,NA,0,0,NA
"147",756,659346,"Ramona CDP, California",21323,129,129,1972,14222,918,116,114,1269,659346,9,5,0,0,0,0,0,0,4,0,9,3120,0.219378427787934,0.00604980537447826,1,0,0,NA
"148",757,670224,"Santee city, California",57797,1305,1155,8310,40067,2631,507,387,3517,670224,14,10,0,0,0,0,0,0,2,0,14,11835,0.29538023810118,0.0225790265930758,0.885057471264368,0,0,NA
"149",758,682996,"Vista city, California",100686,3107,2912,10382,63921,3299,987,625,6717,682996,145,3,1,0,1,0,0,0,74,0,145,15293,0.239248447302139,0.0308583119798184,0.937238493723849,9.93186738970661e-06,0,0
"150",762,233140,"Homer city, Alaska",5709,29,29,824,4157,514,76,82,238,233140,24,8,0,0,0,0,0,0,16,0,24,1496,0.359874909790714,0.00507969872131722,1,0,0,NA
"151",763,271640,"Soldotna city, Alaska",4649,0,0,375,3265,161,40,35,115,271640,12,1,0,0,0,0,0,0,9,0,12,611,0.187136294027565,0,NA,0,0,NA
"152",764,240950,"Kodiak city, Alaska",6022,12,11,696,4327,224,35,6,194,240950,5,1,0,0,0,0,0,0,4,0,5,961,0.222093829443032,0.00199269345732315,0.916666666666667,0,0,NA
"153",769,224230,"Fairbanks city, Alaska",31551,2733,2228,3206,17973,1140,346,204,2108,224230,47,4,2,0,2,0,0,2,27,0,47,4896,0.272408612919379,0.0866216601692498,0.815221368459568,6.3389432981522e-05,0,0
"154",773,678960,"Topanga CDP, California",7900,146,146,1843,5947,1150,631,453,216,678960,2,1,0,0,0,0,0,0,1,0,2,4077,0.685555742391122,0.0184810126582278,1,0,0,NA
"155",780,606308,"Beverly Hills city, California",34186,665,665,8674,25207,3372,2963,911,1444,606308,31,17,0,0,0,0,0,0,7,0,31,15920,0.631570595469512,0.0194524074182414,1,0,0,NA
"156",781,616742,"Covina city, California",48095,1811,1759,6139,32718,1691,468,191,3661,616742,6,1,1,0,1,0,0,1,3,0,6,8489,0.259459624671435,0.0376546418546626,0.971286581998896,2.07921821395155e-05,0,0
"157",783,619766,"Downey city, California",112322,3800,3744,12186,74701,3982,816,501,8549,619766,6,1,0,0,0,0,0,0,3,0,6,17485,0.234066478360397,0.0338313064226064,0.985263157894737,0,0,NA
"158",784,630000,"Glendale city, California",200232,3613,3512,39136,150397,15456,3501,2865,13867,630000,15,3,0,0,0,0,0,0,5,0,15,60958,0.405313935783294,0.0180440688800991,0.972045391641295,0,0,NA
"159",785,645400,"Manhattan Beach city, California",35500,191,191,10006,24702,5089,2570,915,978,645400,12,4,0,0,0,0,0,0,7,0,12,18580,0.752165816533074,0.00538028169014085,1,0,0,NA
"160",787,648648,"Monrovia city, California",36816,2003,1991,6035,26233,2541,723,516,2125,648648,3,2,0,0,0,0,0,0,1,0,3,9815,0.374147066671749,0.0544056931768796,0.99400898652022,0,0,NA
"161",788,655156,"Palmdale city, California",156293,20569,20316,10125,92876,3228,650,397,11268,655156,14,3,2,0,2,0,0,1,11,0,14,14400,0.155045436926655,0.131605382198819,0.987699936798094,1.27964784091418e-05,0,0
"162",790,660018,"Redondo Beach city, California",67423,2328,2318,18470,49772,8501,1947,1368,2667,660018,17,3,1,0,1,0,0,0,12,0,17,30286,0.608494735996142,0.0345282767008291,0.995704467353952,1.48317339780194e-05,0,0
"163",791,668224,"San Marino city, California",13194,246,246,3724,9680,1993,1441,406,472,668224,1,1,0,0,0,0,0,0,0,0,1,7564,0.781404958677686,0.0186448385629832,1,0,0,NA
"164",793,671806,"Sierra Madre city, California",10932,112,112,2782,8439,1555,444,347,349,671806,10,2,0,0,0,0,0,0,8,0,10,5128,0.607654935418888,0.0102451518477863,1,0,0,NA
"165",795,659962,"Redlands city, California",71198,3870,3663,10892,48165,5821,1922,1494,5087,659962,24,9,3,0,2,0,0,1,10,0,24,20129,0.417917575002595,0.0543554594230175,0.946511627906977,2.80906767044018e-05,0,0
"166",797,650874,"Nevada City city, California",3144,48,2,411,2447,289,96,68,148,650874,11,2,0,0,0,0,0,0,7,0,11,864,0.353085410706988,0.0152671755725191,0.0416666666666667,0,0,NA
"167",803,640956,"Lebec CDP, California",1472,0,0,222,1157,0,0,15,0,640956,1,1,0,0,0,0,0,0,0,0,1,237,0.204840103716508,0,NA,0,0,NA
"168",808,610046,"Camarillo city, California",68122,1318,1303,12477,47490,4974,1484,863,5201,610046,9,3,0,0,0,0,0,0,6,0,9,19798,0.416887765845441,0.0193476409970347,0.988619119878604,0,0,NA
"169",810,649138,"Moorpark city, California",36372,577,577,7126,24801,2739,818,410,2092,649138,8,2,0,0,0,0,0,0,3,0,8,11093,0.447280351598726,0.0158638513141977,1,0,0,NA
"170",811,672016,"Simi Valley city, California",125842,1637,1611,19994,87909,6513,1863,1176,7508,672016,8,3,0,0,0,0,0,0,5,0,8,29546,0.336097555426634,0.0130083755820791,0.984117287721442,0,0,NA
"171",812,678582,"Thousand Oaks city, California",127873,1773,1742,26429,89379,12417,3700,2849,7869,678582,23,6,1,0,1,0,0,0,13,0,23,45395,0.50789335302476,0.0138653194966881,0.982515510434292,7.82025916338867e-06,0,0
"172",813,639486,"Lake Elsinore city, California",65817,4362,4362,5579,38729,1594,253,174,4262,639486,4,1,2,0,2,0,0,1,3,0,4,7600,0.196235379173229,0.0662746706777884,1,3.03872859595545e-05,0,0
"173",814,640354,"La Quinta city, California",41076,809,809,6826,30036,2457,1214,376,1705,640354,5,1,0,0,0,0,0,0,2,0,5,10873,0.361998934611799,0.0196951991430519,1,0,0,NA
"174",815,655254,"Palm Springs city, California",47897,2165,2123,8964,39529,4306,1547,952,1594,655254,28,4,0,0,0,0,0,0,19,0,28,15769,0.398922310202636,0.0452011608242687,0.980600461893764,0,0,NA
"175",818,602112,"Angels city, California",3875,0,0,439,2871,240,41,29,159,602112,4,1,0,0,0,0,0,0,3,0,4,749,0.260884709160571,0,NA,0,0,NA
"176",821,643140,"Loomis town, California",6790,33,28,1228,4906,264,164,0,418,643140,3,2,0,0,0,0,0,0,1,0,3,1656,0.337545862209539,0.004860088365243,0.848484848484849,0,0,NA
"177",831,870580,"Silverton town, Colorado",534,0,0,105,430,39,0,0,21,870580,2,1,0,0,0,0,0,0,1,0,2,144,0.334883720930233,0,NA,0,0,NA
"178",837,857400,"Parachute town, Colorado",1312,32,32,41,786,34,0,0,32,857400,1,1,0,0,0,0,0,0,0,0,1,75,0.0954198473282443,0.024390243902439,1,0,0,NA
"179",839,812415,"Castle Rock town, Colorado",62417,672,651,12953,39572,4843,705,584,2403,812415,11,3,0,0,0,0,0,0,6,0,11,19085,0.48228545436167,0.0107662976432703,0.96875,0,0,NA
"180",840,806255,"Berthoud town, Colorado",7191,4,0,1036,4920,467,24,89,260,806255,4,2,0,0,0,0,0,0,2,0,4,1616,0.328455284552846,0.000556250869141983,0,0,0,NA
"181",841,809280,"Broomfield city, Colorado",67886,875,870,16206,46992,7648,1270,1074,3028,809280,15,2,0,0,0,0,0,0,9,0,15,26198,0.557499148791284,0.0128892555166014,0.994285714285714,0,0,NA
"182",846,808400,"Breckenridge town, Colorado",4938,14,14,1378,4008,533,14,112,99,808400,4,1,0,0,0,0,0,0,3,0,4,2037,0.508233532934132,0.00283515593357635,1,0,0,NA
"183",854,845970,"Longmont city, Colorado",94445,1076,1076,17325,64242,7378,1350,1512,3761,845970,42,11,2,0,2,0,0,1,27,0,42,27565,0.429080663740232,0.0113928741595638,1,2.1176346021494e-05,0,0
"184",862,628168,"Gardena city, California",59709,13454,13156,8073,43538,2310,346,326,3914,628168,6,1,3,3,3,3,0,3,4,0,6,11055,0.253916119252148,0.225326165234722,0.977850453396759,5.02436818570065e-05,5.02436818570065e-05,1
"185",869,678092,"Tehachapi city, California",12680,1276,588,767,9340,295,73,61,870,678092,6,3,0,0,0,0,0,0,2,0,6,1196,0.128051391862955,0.100630914826498,0.460815047021944,0,0,NA
"186",874,664434,"San Anselmo town, California",12525,96,92,3986,9051,1735,706,211,405,664434,6,1,0,0,0,0,0,0,5,0,6,6638,0.7333996243509,0.00766467065868263,0.958333333333333,0,0,NA
"187",876,659500,"Rancho Mirage city, California",18193,438,420,4142,16554,2150,704,463,373,659500,2,1,3,0,2,0,0,2,1,0,2,7459,0.450585961097016,0.0240751937558402,0.958904109589041,0.000109932391579179,0,0
"188",877,613392,"Chula Vista city, California",268920,12623,12376,35682,175262,12171,2229,1431,21419,613392,27,5,4,1,3,1,1,1,15,1,27,51513,0.293919959831566,0.0469396102930239,0.98043254376931,1.11557340473003e-05,3.71857801576677e-06,0.333333333333333
"189",880,640004,"La Mesa city, California",59556,4820,4775,10210,42411,4333,1009,453,4033,640004,10,5,0,0,0,0,0,0,4,0,10,16005,0.377378510292141,0.080932231849016,0.990663900414938,0,0,NA
"190",884,645778,"Marina city, California",21981,1474,1420,2591,13831,1148,103,152,2726,645778,2,1,0,0,0,0,0,0,1,0,2,3994,0.288771600028921,0.0670579136527001,0.963364993215739,0,0,NA
"191",886,681554,"Vacaville city, California",98875,10001,7011,10600,67890,4128,1054,257,5622,681554,14,9,2,1,2,1,0,2,3,0,14,16039,0.236249815878627,0.10114791403287,0.701029897010299,2.02275600505689e-05,1.01137800252845e-05,0.5
"192",896,624638,"Folsom city, California",78159,2663,757,16668,54424,8511,1576,1102,3533,624638,5,1,0,0,0,0,0,0,2,0,5,27857,0.511851389093047,0.034071572051843,0.284265865565152,0,0,NA
"193",897,664000,"Sacramento city, California",500930,66004,64339,71909,339153,26271,9725,4388,35440,664000,267,45,6,5,5,4,1,2,127,1,267,112293,0.331098353840302,0.131762920967001,0.974774256105691,9.98143453177091e-06,7.98514762541673e-06,0.8
"194",901,683668,"Watsonville city, California",53800,477,469,2586,31362,919,228,120,3269,683668,25,4,0,0,0,0,0,0,17,0,25,3853,0.122855685224157,0.00886617100371747,0.983228511530398,0,0,NA
"195",909,822860,"Eaton town, Colorado",5317,18,18,914,3536,363,59,10,102,822860,2,2,0,0,0,0,0,0,0,0,2,1346,0.380656108597285,0.00338536768854617,1,0,0,NA
"196",922,137000,"Huntsville city, Alabama",196219,60326,55224,35243,133527,18419,2339,2917,16043,137000,50,7,5,2,5,2,0,3,31,0,50,58918,0.441244092954983,0.307442194690626,0.915426184398104,2.54817321462244e-05,1.01926928584897e-05,0.4
"197",926,867280,"Salida city, Colorado",5791,5,0,995,4493,400,66,41,92,867280,11,1,0,0,0,0,0,0,8,0,11,1502,0.334297796572446,0.000863408737696426,0,0,0,NA
"198",930,854880,"Norwood town, Colorado",581,0,0,77,416,42,0,0,0,854880,1,1,0,0,0,0,0,0,0,0,1,119,0.286057692307692,0,NA,0,0,NA
"199",943,453700,"Payson town, Arizona",15545,128,112,2075,12815,879,241,90,398,453700,14,3,0,0,0,0,0,0,10,0,14,3285,0.256340226297308,0.0082341588935349,0.875,0,0,NA
"200",945,412000,"Chandler city, Arizona",252692,14187,14106,47262,169285,22252,3152,3027,12334,412000,16,2,4,0,4,0,2,3,10,0,16,75693,0.447133532208997,0.05614344735884,0.9942905476845,1.58295474332389e-05,0,0
"201",947,427820,"Glendale city, Arizona",247813,16769,16422,21782,158437,9199,1922,1186,13155,427820,23,2,9,3,9,3,0,6,17,0,23,34089,0.215158075449548,0.0676679593080266,0.979307054684239,3.63177073034909e-05,1.2105902434497e-05,0.333333333333333
"202",948,446000,"Mesa city, Arizona",499720,20905,20683,61132,331940,22193,4477,3047,27504,446000,27,6,19,0,18,0,3,14,17,0,27,90849,0.273691028499126,0.0418334267189626,0.989380530973451,3.60201712959257e-05,0,0
"203",949,482740,"Wickenburg town, Arizona",7495,0,0,967,6327,797,96,45,229,482740,2,2,0,0,0,0,0,0,0,0,2,1905,0.301090564248459,0,NA,0,0,NA
"204",950,423620,"Flagstaff city, Arizona",72402,1442,767,9512,36382,5120,1049,1443,21225,423620,50,8,3,0,3,0,0,2,36,0,50,17124,0.470672310483206,0.0199165768901412,0.531900138696255,4.14353194663131e-05,0,0
"205",952,455000,"Phoenix city, Arizona",1633017,116207,113532,191412,1047497,76720,20747,10970,77654,455000,288,52,61,10,56,8,4,40,147,0,288,299849,0.286252848456845,0.0711609248403415,0.976980732658101,3.42923558052366e-05,4.89890797217665e-06,0.142857142857143
"206",955,427400,"Gilbert town, Arizona",243254,9470,9347,43609,150004,17168,3082,2732,13859,427400,18,8,1,0,1,0,0,1,7,0,18,66591,0.443928161915682,0.0389305006289722,0.9870116156283,4.11092931668133e-06,0,0
"207",959,462000,"Safford city, Arizona",9749,335,314,726,5843,214,54,0,493,462000,2,1,0,0,0,0,0,0,1,0,2,994,0.170118090022249,0.0343624987178172,0.937313432835821,0,0,NA
"208",961,466470,"Show Low city, Arizona",11130,41,26,902,7450,632,69,51,458,466470,7,1,0,0,0,0,0,0,6,0,7,1654,0.222013422818792,0.0036837376460018,0.634146341463415,0,0,NA
"209",967,444410,"Maricopa city, Arizona",48629,5776,5737,5081,31469,2292,153,233,2281,444410,4,2,0,0,0,0,0,0,1,0,4,7759,0.246560106771744,0.118776861543523,0.993247922437673,0,0,NA
"210",971,610345,"Campbell city, California",42221,1039,1033,10148,30829,5253,604,634,2121,610345,3,1,0,0,0,0,0,0,2,0,3,16639,0.539719095656687,0.0246086070912579,0.994225216554379,0,0,NA
"211",972,617610,"Cupertino city, California",60257,548,534,14086,40969,13499,1634,3051,2699,617610,7,1,0,0,0,0,0,0,6,0,7,32270,0.787668725133638,0.00909437907628989,0.974452554744526,0,0,NA
"212",973,629504,"Gilroy city, California",56766,872,859,6353,35064,2439,505,402,3396,629504,4,1,2,0,2,0,0,2,2,0,4,9699,0.27660848733744,0.0153613078251066,0.985091743119266,3.52323573970334e-05,0,0
"213",975,613214,"Chino Hills city, California",80701,3006,2959,16972,54696,5805,1689,1051,6270,613214,5,1,1,0,1,0,0,1,2,0,5,25517,0.466524060260348,0.0372486090630847,0.984364604125083,1.23914201806669e-05,0,0
"214",976,624680,"Fontana city, California",210759,18634,18356,17035,125071,4625,616,302,15182,624680,10,4,2,0,1,0,0,1,5,0,10,22578,0.180521463808557,0.0884137806689157,0.985081034667811,4.7447558585873e-06,0,0
"215",977,659451,"Rancho Cucamonga city, California",176379,17635,16906,25146,117786,11515,3136,1739,14217,659451,19,5,1,0,0,0,0,0,10,0,19,41536,0.352639532711867,0.0999835581333379,0.958661752197335,0,0,NA
"216",978,681344,"Upland city, California",76596,4512,4415,10629,52181,4342,1172,739,5393,681344,5,3,1,0,1,0,0,1,2,0,5,16882,0.323527720817922,0.0589064703117656,0.978501773049645,1.30555120371821e-05,0,0
"217",987,660704,"Ridgecrest city, California",28755,1233,1223,3752,18900,1401,89,119,1795,660704,15,5,1,0,1,0,0,1,8,0,15,5361,0.283650793650794,0.0428794992175274,0.991889699918897,3.47765605981568e-05,0,0
"218",996,602252,"Antioch city, California",111200,23873,23749,10793,72732,3359,725,329,6735,602252,15,11,3,1,3,1,0,0,3,0,15,15206,0.209068910520816,0.214685251798561,0.994805847610271,2.69784172661871e-05,8.99280575539568e-06,0.333333333333333
"219",1000,654232,"Orinda city, California",19646,229,219,5694,14230,3436,1707,910,765,654232,3,1,0,0,0,0,0,0,2,0,3,11747,0.825509486999297,0.0116563168074926,0.956331877729258,0,0,NA
"220",1010,151000,"Montgomery city, Alabama",199783,121467,117193,25433,131319,13024,3006,1583,12017,151000,66,12,4,2,4,2,1,3,33,0,66,43046,0.327797196140696,0.60799467422153,0.964813488437189,2.00217235700735e-05,1.00108617850368e-05,0.5
"221",1012,109208,"Brewton city, Alabama",5240,2119,1993,564,3707,206,28,18,120,109208,1,1,0,0,0,0,0,0,0,0,1,816,0.220124089560291,0.404389312977099,0.940537989617744,0,0,NA
"222",1031,103076,"Auburn city, Alabama",64054,11760,10998,9942,31641,5354,980,2066,18143,103076,12,4,0,0,0,0,0,0,7,0,12,18342,0.579690907367024,0.183595091641428,0.935204081632653,0,0,NA
"223",1032,157048,"Opelika city, Alabama",30232,12711,12480,3342,20676,2039,512,242,1630,157048,5,3,0,0,0,0,0,0,1,0,5,6135,0.296720835751596,0.420448531357502,0.981826764219967,0,0,NA
"224",1066,563710,"Sheridan city, Arkansas",4846,143,104,550,3184,331,26,0,151,563710,2,2,0,0,0,0,0,0,0,0,2,907,0.284861809045226,0.029508873297565,0.727272727272727,0,0,NA
"225",1109,571960,"Vilonia city, Arkansas",4469,38,38,390,2890,215,0,16,196,571960,1,1,0,0,0,0,0,0,0,0,1,621,0.214878892733564,0.00850302081002461,1,0,0,NA
"226",1124,504030,"Batesville city, Arkansas",10706,490,400,1223,7006,337,130,92,874,504030,1,1,1,0,1,0,0,1,0,0,1,1782,0.25435341136169,0.0457687278161778,0.816326530612245,9.34055669717915e-05,0,0
"227",1128,680000,"Torrance city, California",145492,4231,4099,35257,105569,13176,2812,2264,8025,680000,32,6,4,1,4,1,1,0,17,0,32,53509,0.506862810105239,0.0290806367360405,0.96880170172536,2.74929205729525e-05,6.87323014323812e-06,0.25
"228",1134,534750,"Jacksonville city, Arkansas",28456,11218,10991,2340,18025,819,156,64,1300,534750,2,2,3,1,3,1,0,3,0,0,2,3379,0.18746185852982,0.39422265954456,0.979764663932965,0.000105425920719708,3.51419735732359e-05,0.333333333333333
"229",1135,560410,"Rogers city, Arkansas",66344,1116,1112,8469,42016,3155,910,259,2139,560410,7,1,0,0,0,0,0,0,4,0,7,12793,0.304479246001523,0.0168214156517545,0.996415770609319,0,0,NA
"230",1141,523290,"Fayetteville city, Arkansas",85166,6116,5171,13124,46921,6778,1802,1834,18688,523290,26,3,2,0,1,0,0,1,21,0,26,23538,0.501651712452846,0.0718126952070075,0.845487246566383,1.17417748866919e-05,0,0
"231",1150,668364,"San Rafael city, California",58775,807,658,12556,41559,5498,2313,1322,3237,668364,46,13,0,0,0,0,0,0,24,0,46,21689,0.521884549676364,0.0137303275202042,0.815365551425031,0,0,NA
"232",1152,670364,"Sausalito city, California",7116,61,61,2131,6331,1364,590,250,87,670364,6,3,0,0,0,0,0,0,2,0,6,4335,0.684725951666403,0.00857223159078134,1,0,0,NA
"233",1157,604758,"Beaumont city, California",47144,4280,4271,5096,29508,1950,381,289,2499,604758,4,1,2,0,2,0,0,2,2,0,4,7716,0.261488409922733,0.0907856779229594,0.997897196261682,4.24232139826913e-05,0,0
"234",1168,682954,"Visalia city, California",132104,2984,2863,12092,80775,4749,1160,689,7804,682954,23,7,2,0,2,0,0,2,15,0,23,18690,0.231383472609099,0.0225882637921637,0.959450402144772,1.51395869920669e-05,0,0
"235",1169,639259,"Laguna Woods city, California",16053,114,114,4503,15998,2137,681,565,216,639259,2,1,0,0,0,0,0,0,0,0,2,7886,0.492936617077135,0.00710147635955896,1,0,0,NA
