"","City","VictimsCount"
"4771","Watertown, TN",1
"4772","Watertown, WI",2
"4773","Waterville, ME",1
"4774","Waterville, PA",1
"4775","Watsontown, PA",1
"4776","Watsonville, CA",1
"4777","Watts, OK",1
"4778","Wauchula, FL",1
"4779","Wauconda, IL",1
"4780","Waukegan, IL",4
"4781","Waukesha, WI",7
"4782","Wausau, WI",2
"4783","Wauwatosa, WI",3
"4784","Waverly, GA",1
"4785","Waverly, OH",1
"4786","Wawarsing, NY",1
"4787","Waxahachie, TX",2
"4788","Waycross, GA",2
"4789","Wayne, MI",2
"4790","Wayne, NJ",1
"4791","Waynesboro, MS",1
"4792","Waynesboro, VA",1
"4793","Waynesburg, PA",1
"4794","Waynesville, NC",1
"4795","Wayzata, MN",1
"4796","Weatherford, OK",1
"4797","Weatherford, TX",6
"4798","Webster City, IA",1
"4799","Webster Groves, MO",1
"4800","Webster Township, OH",1
"4801","Webster, MA",1
"4802","Webster, TX",1
"4803","Weed, CA",2
"4804","Weeki Wachee, FL",1
"4805","Weippe, ID",1
"4806","Weirton, WV",3
"4807","Weitchpec, CA",1
"4808","Welby, CO",1
"4809","Welch, WV",1
"4810","Welches, OR",2
"4811","Welcome, NC",1
"4812","Weldon Spring, MO",1
"4813","Wellington, CO",1
"4814","Wellington, FL",1
"4815","Wellington, KS",1
"4816","Wellington, NV",1
"4817","Wellington, UT",1
"4818","Wellman, IA",1
"4819","Wellston, MO",1
"4820","Wenatchee, WA",5
"4821","Wendell, ID",1
"4822","Wenonah, NJ",1
"4823","Wentzville, MO",2
"4824","Wernersville, PA",1
"4825","Weslaco, TX",6
"4826","Wesley Chapel, FL",1
"4827","Wesson, MS",1
"4828","West Allis, WI",2
"4829","West Alton, MO",2
"4830","West Ashley, SC",1
"4831","West Buechel, KY",1
"4832","West Chester, PA",1
"4833","West Columbia, SC",3
"4834","West Covina, CA",3
"4835","West Des Moines, IA",2
"4836","West End, FL",1
"4837","West End, NC",1
"4838","West Fargo, ND",1
"4839","West Fork, AR",1
"4840","West Hanover Township, PA",1
"4841","West Hartford, CT",1
"4842","West Haven City, UT",1
"4843","West Haven, CT",4
"4844","West Haven, UT",1
"4845","West Helena, AR",2
"4846","West Hollywood, CA",2
"4847","West Jefferson, NC",1
"4848","West Jordan, UT",7
"4849","West Linn, OR",1
"4850","West Melbourne, FL",2
"4851","West Memphis, AR",5
"4852","West Milford, WV",1
"4853","West Milwaukee, WI",1
"4854","West Monroe, LA",3
"4855","West New York, NJ",1
"4856","West Odessa, TX",1
"4857","West Olive, MI",1
"4858","West Orange, TX",1
"4859","West Palm Beach, FL",13
"4860","West Peoria, IL",1
"4861","West Point, UT",1
"4862","West Rancho Dominguez, CA",1
"4863","West Richland, WA",2
"4864","West Sacramento, CA",2
"4865","West Springfield, MA",1
"4866","West Sullivan, MO",1
"4867","West Terre Haute, IN",1
"4868","West Union, WV",1
"4869","West Valinda, CA",1
"4870","West Valley City, UT",5
"4871","West Wendover (Wendover), NV",1
"4872","West Whittier-Los Nietos, CA",1
"4873","Westborough, MA",1
"4874","Westbrook, CT",1
"4875","Westbrook, ME",1
"4876","Westchase, FL",1
"4877","Westerville, OH",2
"4878","Westfield , MA",1
"4879","Westfield , PA",1
"4880","Westfield Boro, PA",1
"4881","Westlake, CA",1
"4882","Westlake, OH",1
"4883","Westland, MI",1
"4884","Westminster, CA",3
"4885","Westminster, CO",15
"4886","Westminster, MD",1
"4887","Westmont, CA",1
"4888","Westmoreland, TN",1
"4889","Weston, FL",1
"4890","Weston, WI",2
"4891","Weston, WV",3
"4892","Westwego, LA",1
"4893","Westwood Lakes, FL",2
"4894","Westwood, OH",1
"4895","Wethersfield, CT",1
"4896","Wetumka, OK",1
"4897","Wetumpka, AL",2
"4898","Wewoka, OK",1
"4899","Weymouth, MA",1
"4900","Wheat Ridge, CO",5
"4901","Wheatland, WY",1
"4902","Wheaton, MD",1
"4903","Wheeling, MO",1
"4904","Wheeling, WV",1
"4905","White Lake, SD",1
"4906","White Marsh, MD",3
"4907","White Pigeon, MI",1
"4908","White Plains, KY",1
"4909","White Plains, MD",2
"4910","Whitehall, LA",1
"4911","Whitehall, OH",2
"4912","Whitehall, PA",1
"4913","Whitehouse, TX",1
"4914","Whitesburg, KY",1
"4915","Whiteville, NC",1
"4916","Whitewater, CA",1
"4917","Whitmire, SC",1
"4918","Whittier, CA",8
"4919","Wichita Falls, TX",7
"4920","Wichita, KS",27
"4921","Wide Ruins, AZ",1
"4922","Wilburton, OK",2
"4923","Wildomar, CA",2
"4924","Wildwood, FL",3
"4925","Wilhoit, AZ",1
"4926","Wilington , DE",1
"4927","Wilkes-Barre, PA",1
"4928","Wilkesboro, NC",1
"4929","Wilkinsburg, PA",1
"4930","Willard, UT",1
"4931","Willcox, AZ",1
"4932","Williams Township, PA",1
"4933","Williamsburg, KY",1
"4934","Williamsburg, VA",1
"4935","Williamsport, PA",1
"4936","Williamston, SC",1
"4937","Williamstown, KY",1
"4938","Willimantic, CT",2
"4939","Willis, TX",2
"4940","Willis, VA",1
"4941","Williston Highlands, FL",1
"4942","Williston, ND",1
"4943","Willits, CA",1
"4944","Willmar, MN",1
"4945","Willoughby, OH",1
"4946","Willow Creek, CA",1
"4947","Willow Grove, PA",2
"4948","Willowbrook, CA",1
"4949","Wilmer, AL",1
"4950","Wilmington, CA",2
"4951","Wilmington, DE",8
"4952","Wilmington, NC",10
"4953","Wilmore, KY",1
"4954","Wilson, NC",3
"4955","Wilson, OK",1
"4956","Wilsonville, OR",1
"4957","Wilton Manors, FL",1
"4958","Wimauma, FL",1
"4959","Wimberley, TX",1
"4960","Wimer, OR",1
"4961","Winchester, CA",2
"4962","Winchester, MA",1
"4963","Winchester, TN",2
"4964","Winchester, VA",2
"4965","Winder, GA",1
"4966","Windham Township, OH",1
"4967","Windham, ME",1
"4968","Window Rock, AZ",2
"4969","Windsor, CA",1
"4970","Windsor, CO",1
"4971","Windsor, NC",1
"4972","Windsor, WI",1
"4973","Winfield, KS",1
"4974","Wink, TX",1
"4975","Winnemucca, NV",1
"4976","Winnie, TX",2
"4977","Winnsboro, LA",1
"4978","Winnsboro, TX",1
"4979","Winooski, VT",1
"4980","Winslow, AZ",1
"4981","Winslow, NJ",1
"4982","Winston Salem, NC",1
"4983","Winston-Salem, NC",10
"4984","Winston, MO",1
"4985","Winter Garden, FL",1
"4986","Winter Haven, FL",6
"4987","Winter Park, FL",2
"4988","Winters, TX",1
"4989","Winterville, NC",1
"4990","Winthrop, MA",1
"4991","Winton, CA",1
"4992","Wishram, WA",1
"4993","Wisner, LA",1
"4994","Wolcott, CT",1
"4995","Wolcott, IN",1
"4996","Wolf Creek, OR",2
"4997","Wolf Township, PA",1
"4998","Wolfe City, TX",1
"4999","Wolfforth, TX",1
"5000","Wood River, IL",1
"5001","Woodbine, GA",1
"5002","Woodbridge Township, NJ",1
"5003","Woodbridge Township, VA",1
"5004","Woodbridge, NJ",1
"5005","Woodbridge, VA",2
"5006","Woodburn, KY",1
"5007","Woodburn, OR",1
"5008","Woodford, VA",1
"5009","Woodinville, WA",1
"5010","Woodland Park, CO",1
"5011","Woodland, CA",3
"5012","Woodland, UT",1
"5013","Woodland, WA",1
"5014","Woodlawn, MD",1
"5015","Woodsboro, TX",1
"5016","Woodstock, AL",1
"5017","Woodstock, GA",1
"5018","Woodville, CA",1
"5019","Woodville, GA",1
"5020","Woodville, TX",1
"5021","Woodworth, ND",1
"5022","Woolwine, VA",1
"5023","woonsocket, RI",1
"5024","Worcester, MA",2
"5025","Worden, MT",1
"5026","Worthington, WV",1
"5027","Wrens, GA",1
"5028","Wright, FL",1
"5029","Wright, WY",1
"5030","Wyandanch, NY",1
"5031","Wylie, TX",1
"5032","Wynne, AR",1
"5033","Wynnewood, OK",1
"5034","Wyoming, MI",3
"5035","Wyoming, OH",1
"5036","Wyomissing, PA",1
"5037","Wytheville, VA",1
"5038","Yakima, WA",8
"5039","Yale, VA",1
"5040","Yazoo City, MS",1
"5041","Yellow Bluff, AL",1
"5042","Yellow Springs, OH",1
"5043","Yellville, AR",1
"5044","Yerington, NV",1
"5045","Yoder, CO",1
"5046","Yonkers, NY",3
"5047","Yorba Linda, CA",1
"5048","York, NE",1
"5049","York, PA",6
"5050","York, SC",2
"5051","Yorktown, VA",2
"5052","Yorkville, IL",1
"5053","Youngstown, OH",5
"5054","Youngtown, AZ",1
"5055","Yuba City, CA",4
"5056","Yucaipa, CA",1
"5057","Yucca Valley, CA",4
"5058","Yukon, OK",1
"5059","Yulee, FL",6
"5060","Yuma, AZ",9
"5061","Zanesville, OH",1
"5062","Zebulon, NC",1
"5063","Zephyrhills, FL",2
"5064","Zillah, WA",1
"5065","Zion, IL",4
